chroma_stft_mean,chroma_cqt_mean,chroma_cens_mean,melspectogram_mean,rms_mean,centroid_mean,bandwidth_mean,contrast_mean,flatness_mean,rolloff_mean,crossing_rate_mean,tempogram_mean,fourier_tempogram_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_21_mean,mfcc_22_mean,mfcc_23_mean,mfcc_24_mean,mfcc_25_mean,mfcc_26_mean,mfcc_27_mean,mfcc_28_mean,mfcc_29_mean,mfcc_30_mean,mfcc_31_mean,mfcc_32_mean,mfcc_33_mean,mfcc_34_mean,mfcc_35_mean,mfcc_36_mean,mfcc_37_mean,mfcc_38_mean,mfcc_39_mean,mfcc_40_mean,Label
0.71132034,0.28810388,0.19995695,14.739576,0.26594883,1809.6257707402003,3708.6980692914085,14.500638439673974,0.0007903414,3098.2846467391305,0.014097882699275362,0.2808319268482041,(0.3920396864414215+0.002934926189482212j),-159.01923,157.87917,15.163505,18.194023,9.076582,24.402327,-1.6349088,17.144379,5.423025,20.30046,-1.2543352,15.039036,-6.180619,1.932164,1.2438376,1.5413647,5.796947,6.052479,-2.6138961,-0.55772203,7.350647,-3.7976038,5.5223756,-1.3320538,-2.9226613,6.317165,-3.2189753,8.419809,3.4123814,8.155486,1.9373775,3.223924,2.0941515,7.1579156,3.2250128,-0.615097,8.464464,0.049580418,1.7361001,1.8704277,147926-0-0-50.wav
0.46600512,0.57283413,0.2693212,3.7065804,0.13128747,2614.618719961008,3701.4986344889926,15.249381975001619,0.0032118575,6118.175951086957,0.04289798460144927,0.22255724548363362,(0.5532522201538086-0.0035663682501763105j),-139.49931,155.97778,-3.7334447,31.020676,-23.96082,20.122807,-17.574795,14.799267,0.08255845,10.035256,-5.8678923,2.1857474,-6.9609857,-4.818481,0.6577312,-4.047939,0.9133323,-1.2461629,-7.4022427,-6.802292,-3.344804,-5.540469,1.4154338,2.1842382,-2.9259856,7.907954,1.6420097,1.4652494,5.1690373,1.2158806,1.5382757,3.8909671,-0.2577957,5.658056,2.451141,4.2018957,0.5759854,0.97130066,-6.6886945,-2.332589,169098-7-4-11.wav
0.46860984,0.6266855,0.2753955,4.065271,0.13955365,2072.08020612464,2865.1423950954127,20.58702772916762,0.00094937516,4030.016983695652,0.04687075407608696,0.2542185927668155,(0.44847023487091064+0.0007556315395049751j),-149.68968,169.28294,-33.552307,36.842567,-1.4221619,14.906822,11.049311,3.4594593,2.4756768,3.7148373,-5.0841775,3.4060307,-9.101464,5.5175376,-6.369391,-1.0964257,-6.8656216,-3.8075593,-2.5752006,4.1852694,-3.865733,0.010420249,-7.746477,-2.9400587,-2.394652,-0.40405414,3.0039778,2.7595956,-5.0415883,-3.9219532,2.545643,-2.1042106,-5.7679777,-3.905223,1.7848057,6.751048,5.605718,0.7567275,-4.8230925,-3.7414389,98202-9-0-10.wav
0.21915962,0.5533441,0.25569642,0.6781732,0.054653183,2741.8862195461274,1808.9394029056214,9.503276450551507,0.7228035,4668.273607336957,0.12171365489130435,0.05788259899957207,(0.15262416005134583-0.04966363310813904j),-470.01196,11.577333,-0.12684084,3.475131,-2.7553537,5.344468,-3.5588307,7.6697946,-3.2305286,3.0164497,0.2735416,2.6227243,-2.5443215,2.0041068,1.2145923,1.1545779,3.1024234,-0.5709025,-1.3925451,-0.49733967,0.5759201,2.2781427,-1.6059946,-0.30765137,-1.325604,-0.5162672,-0.2030425,-0.41807526,-0.749184,-0.71603996,-0.11131406,-0.07035632,-1.4777746,-0.43910667,0.43207344,1.8077626,-0.7450295,0.8360965,-1.0617509,0.8288921,156893-7-6-0.wav
0.6717508,0.59806234,0.2738023,10.366727,0.23115088,1941.0661404404543,3538.1262106453332,15.559631318487698,0.0015459185,3314.428074048913,0.02645635190217391,0.27442115001987566,(0.40954461693763733+0.0018299563089385629j),-94.13664,169.68666,-2.0778925,16.004524,14.5795145,11.536523,7.1858892,5.6710935,0.9681554,5.7213902,-3.9267337,7.0921993,-4.4122553,2.9859488,-2.35024,6.1898656,-2.4062579,1.6058986,-0.16735663,0.90318906,-0.6532651,-0.54585063,-0.53150964,2.0272274,3.2678032,-0.060357373,2.0421927,2.2379675,2.3069983,2.296376,-3.1380153,1.3043998,-1.4646399,-0.1066665,-1.9637069,2.12111,-4.1640067,2.1293879,-1.5853812,2.8756998,189023-0-0-0.wav
0.6174083,0.7584506,0.28384045,10.582,0.23443262,1317.2189367999308,1698.6839826405217,15.784597743680457,0.00012281058,2595.7808254076085,0.036093183876811596,0.2778058655832741,(0.4089805483818054+0.00019168839207850397j),-131.61652,251.52573,-57.736504,38.09873,-12.246315,-22.022501,9.316956,3.4242697,10.775094,-12.042564,-2.9522197,1.5059781,-3.2970653,5.689667,-7.1076016,-4.662477,-2.108154,-2.4005108,-0.34382126,-5.8954263,-3.1737885,0.33191463,-0.39977217,-6.361101,-3.7769396,1.8100659,-5.777117,-3.6389253,0.20226817,-1.2284516,-3.0138423,-0.9346897,-1.0080999,-5.4988055,-1.21503,-0.6168978,-2.6185882,-1.9558861,-4.2067666,-0.9209719,203929-7-6-10.wav
0.41435075,0.5249678,0.25428066,7.6803207,0.17671889,1376.3331106832788,2209.6425119155083,19.981022747251895,0.00021490057,2539.4200067934785,0.02634454257246377,0.24624112533395032,(0.40840521454811096+0.007193509489297867j),-199.52025,188.61356,-24.30488,34.267868,7.527856,6.5875587,14.14137,4.065658,6.2572365,2.280792,4.463494,-1.2052107,-3.6709263,2.9261053,1.7083791,0.39909482,0.07295638,-5.4065957,-1.7241789,-1.0942001,-7.823681,-1.2493981,-0.76100475,1.3697379,0.97466093,1.0188267,9.42189,9.660521,6.637175,3.8139365,2.39386,2.5489948,-0.3749018,-0.22359248,-0.32136688,-3.110609,-1.6357067,-0.891699,-0.15921259,-1.9185237,96475-9-0-5.wav
0.50043213,0.48874307,0.25973043,3.1453347,0.11464255,1316.655531664932,2410.3798355215645,20.88053054020379,0.0002259927,2071.057235054348,0.0292869678442029,0.2831197596954408,(0.36439603567123413-0.0037813640665262938j),-252.39038,197.66205,-3.5372312,11.9767,16.123766,9.437551,0.91373307,-1.0021807,3.2944906,-7.6967235,-0.56631017,4.22824,2.3708797,-4.630892,-11.764764,-0.8876058,-2.5127993,-7.621575,-2.1522586,-6.8424506,-13.787092,-8.929436,-4.8754764,-8.853342,-8.03642,-5.796846,-5.8266897,-4.696032,-3.5314577,-2.0854049,-5.6970005,-5.3491235,-0.9203137,-3.9979181,-2.2465296,-0.98729354,-3.7787507,-1.2085732,-1.7604889,-3.0585806,159747-8-0-17.wav
0.5373318,0.5219623,0.2638381,8.125497,0.20441793,2952.1819499045605,3978.9241023734075,15.001921618709897,0.0048575965,7085.984205163043,0.045398833786231885,0.20138921001461596,(0.5744673609733582+0.002743466990068555j),-89.04991,142.3074,3.160588,44.292442,-16.372066,26.045822,-16.715128,9.659325,-1.5615454,10.868578,-2.448216,3.5112772,-5.3632216,0.12262093,1.419336,-4.8174343,0.23724848,-2.1652737,-7.4673815,-8.003768,-1.91854,-2.96712,0.8236895,2.4925194,-1.1563421,4.8750734,-1.172521,-1.901137,2.8825135,-0.096592516,0.7395538,4.893821,1.3848056,3.7073553,-0.005709518,2.436364,-0.59778255,0.93781924,-5.65419,-2.4936156,169098-7-0-2.wav
0.79539967,0.3868519,0.24884225,17.50192,0.3032084,1371.019393944921,2414.624129960036,17.893766716071525,0.00014571966,2804.4344429347825,0.013077445652173914,0.27596939747200455,(0.41222286224365234+0.0006068426882848144j),-135.95943,180.73817,-28.413887,34.59147,11.509279,22.371979,0.06103792,11.836611,12.354232,9.698985,4.544562,6.3002067,7.4784956,1.1620241,8.515818,5.1787376,3.0121865,8.365532,5.160097,-0.49205244,2.5247464,5.0768747,-0.54351866,0.052891817,2.9387345,2.667446,2.419404,0.6984516,2.1610754,1.4613631,0.95391977,1.7629544,1.3134565,-1.2421743,1.5837717,0.9955625,-0.45531815,0.49841234,0.9238198,-1.3902375,201652-5-4-9.wav
0.71679384,0.6783628,0.2757448,5.74885,0.17777663,2317.812314374738,3904.8074289346837,12.873887174557575,0.0031556336,4100.608440896739,0.035604902626811596,0.25535535143065,(0.43589335680007935-0.010059323161840439j),-130.04297,153.14357,4.1292553,19.508648,9.44499,16.718166,3.8180203,4.0039253,4.404967,6.1272964,7.3914814,4.4921613,4.750993,4.0106673,0.49165666,0.6764123,1.1196164,4.592847,0.73765355,1.1118873,0.82482594,1.6498622,0.81844,2.9443154,1.1702914,0.3696368,-0.66644037,-0.36493918,0.8943657,1.423852,-0.5623239,0.8555952,0.079137035,-0.19690496,0.60233974,0.82383907,-1.7396799,-0.30847284,-0.96556395,0.3110415,160011-2-0-9.wav
0.46734202,0.3517179,0.23081616,12.559056,0.25047186,926.497578573827,1722.3663992340937,21.626962273243418,4.1616888e-05,1681.4622961956522,0.01684074954710145,0.25793177012454244,(0.4334716796875-0.0019654566422104836j),-191.7458,214.02623,-12.200958,54.95357,25.102125,20.70865,5.2902966,5.1321244,3.1589935,-23.131674,-19.530748,-6.630593,3.5825624,6.426033,0.89649355,0.9872652,5.9957356,-1.7327269,-0.4382158,4.7550297,6.1320233,3.140002,-5.2146273,-3.4794583,0.9172798,-5.4080186,-8.472687,-4.266605,-3.0223892,4.101405,0.8035066,-5.819006,-1.3464388,-0.99911165,-4.381773,-9.021824,-3.9762483,5.9933705,3.524148,-4.471593,106015-5-0-0.wav
0.10930294,0.53149575,0.26253805,1.1478052,0.035013977,1160.8241199464915,1334.9782563018525,16.01115065088899,0.7207687,2577.056300951087,0.02378708106884058,0.06962699786979099,(0.11415363848209381-0.040496643632650375j),-442.99506,30.010881,-3.106194,0.22132184,-8.612408,-1.2475468,-9.982958,-4.566647,-6.4129105,-3.2196836,-2.83608,3.0791018,-5.483918,-1.1567706,-2.051287,-0.9215753,-4.939751,-1.2370423,-2.0436878,2.8281364,-1.1469667,-0.9048177,-2.269478,-0.45583338,-2.3261359,-0.5715271,-2.2384126,-1.0345126,-2.9987557,-0.59610164,-1.5643018,-1.4896904,-1.8518549,-0.27115354,-1.3190073,-0.3895185,-1.2940636,0.25125194,-0.28145152,-0.15774868,23131-3-0-0.wav
0.052888867,0.55120075,0.25528553,0.056501616,0.009205022,760.4367960838885,534.3583883556364,9.156730889117483,0.9048623,1316.8333899456522,0.020741338315217392,0.009272101142957175,(0.07530821114778519-0.03894524276256561j),-673.4427,4.547666,1.311861,4.280474,-1.0279557,2.2931778,-1.1925418,1.1302876,-0.40378565,0.33060178,1.2214577,-0.25126815,-0.8278547,0.33763883,-1.3521382,-0.039923172,-0.59343,0.005991529,-1.1216244,0.3380379,-0.5347038,-0.51827276,-0.21079586,-0.24775673,-0.16290992,0.1287168,0.051358905,0.13492489,0.30798122,0.4246529,0.45296517,0.048796844,0.17250076,0.13953394,-0.08640575,0.24069895,-0.25912103,0.12806816,-0.27481374,0.13336909,165775-7-1-0.wav
0.70377076,0.5337835,0.24989586,7.9525895,0.20411393,1651.92586719597,2967.1366089524336,13.485254393201421,0.00086793693,3122.064792798913,0.019861016757246375,0.22968037268247513,(0.43638861179351807+0.005696682725101709j),-147.5642,176.29904,-12.957092,24.508781,-0.973662,20.141693,8.28685,13.747404,1.9036925,6.449594,3.6315825,5.3470726,1.4444985,3.5996783,1.9803287,8.571458,0.73029107,3.9402747,2.3458693,0.17404526,1.3608959,1.7807481,0.0022549394,1.2990433,3.7361221,2.6041048,0.54009455,2.1524286,1.0494908,1.5783925,1.6117816,2.322471,3.5941513,2.8413062,2.196251,1.5138606,-1.928602,1.5816022,0.2777275,0.78101313,74458-9-2-18.wav
0.6822025,0.6516243,0.27203038,7.808297,0.20633018,1922.0657395112332,3380.1853781169834,13.483368167944763,0.0014127479,3832.660495923913,0.023721976902173914,0.24419954836660704,(0.444780558347702-0.000703413796145469j),-134.25694,158.29128,-7.942612,29.749762,9.559469,21.44282,4.383238,17.214561,7.6014605,6.4077544,9.588378,4.1789813,2.5405967,2.4329743,1.2326367,0.9148287,-1.6528113,0.99167895,-1.7036439,2.6892018,-0.58588505,0.22336306,0.42572138,1.3770334,0.4010337,1.0008346,1.8419131,0.92756975,0.37896043,0.5197767,0.027213287,0.18429199,-0.31327105,0.80562717,-0.37824485,0.18938749,-0.98341256,-0.25312415,0.5983722,1.1969028,158597-2-0-41.wav
0.39471754,0.6124527,0.27680233,3.5033362,0.16996832,2039.7647098655643,1056.4767131882588,22.332088928737942,7.2500285e-07,3155.144786005435,0.10275135869565218,0.22970736527638547,(0.36324653029441833-0.011209203861653805j),-192.5836,235.83487,-109.240105,-44.42482,44.92109,-28.40922,-26.375328,19.188873,-2.665044,-11.801447,-0.5739463,-2.597964,3.540175,-4.5342813,-14.492284,7.845944,11.22289,-6.287169,4.7418265,9.312824,-1.8080007,9.620413,10.932164,-5.146818,2.4984155,6.1225805,-8.387478,-2.5454228,5.63555,-4.5936728,-6.376886,-2.7135046,-1.9921298,5.467501,2.4288623,-9.145526,-3.3397152,4.5269785,1.4664415,2.1616664,72567-1-4-0.wav
0.46198696,0.7153945,0.28246427,6.122826,0.17725456,1424.5754067144367,1796.2051722905242,18.083221317258044,0.00019651643,2449.4174592391305,0.041457201086956524,0.2678379881530628,(0.4230068027973175+0.002596986945718527j),-143.1188,228.54764,-49.879665,11.99934,-2.654765,-3.349111,0.2615506,0.8710382,-1.2692213,1.7449911,0.6440047,-1.7218902,-0.312275,-1.201892,0.61223024,0.31604832,2.1739933,2.5406742,3.6687784,0.69764084,-1.3614818,-1.2744403,-0.3086992,-1.6334734,-2.8912213,0.105025806,1.2387594,1.0597475,1.2312431,0.8366266,0.6742435,2.3389366,2.9564695,0.9286782,-0.31101742,1.1549748,2.0410907,1.8183528,1.1330543,-0.6150419,182739-2-0-24.wav
0.6101317,0.52124643,0.2595661,6.483875,0.17837945,3532.3401476641575,4346.567351377045,14.294631632777424,0.008601603,8358.690132472826,0.055351279438405794,0.2086192961298258,(0.5385147333145142-0.0015106381615623832j),-91.82342,123.17877,0.41922554,40.469536,-12.313059,22.782839,-11.621488,15.659318,0.40355816,11.167019,-2.6248982,5.225283,-2.561788,1.5593023,1.8831072,-1.3383757,1.5798548,3.3664274,-5.0332427,-0.8580432,1.6241043,-3.0241416,4.8197355,3.7378688,-1.7278494,7.0010877,-0.38063928,0.6819558,2.8393285,0.3074666,3.7056725,5.147445,2.0914516,4.0371065,0.051876344,2.4742558,0.14732581,1.3597904,-2.9560692,0.1512317,169098-7-2-0.wav
0.35262233,0.58132946,0.2749838,7.073852,0.20611627,1956.0871989454963,2460.8949156473104,16.06526810864613,0.0009810966,2907.3569123641305,0.06001754981884058,0.27266009899349525,(0.4155089855194092+0.0017450687009841204j),-104.63365,190.51721,-55.351246,-6.957327,-12.312684,-2.139612,8.1384,-8.371968,-4.309921,-1.8741813,-5.7980127,-3.3800867,2.1109447,-1.653464,1.3218389,3.1907623,-2.337005,-2.0650933,-5.6541033,-3.3060808,6.345863,9.321151,0.99358404,-9.718118,-13.634899,-2.2916918,8.5712,4.9375343,-4.544023,-8.007649,-2.3834405,3.5365589,-0.14809565,-6.5773606,-7.088281,-0.85445267,5.1874075,4.4599524,1.9252353,0.20716971,102871-8-0-9.wav
0.5889588,0.427156,0.26623273,11.967676,0.25320986,2105.8530509231014,2970.7876382025406,14.861440084966521,0.0024098167,4149.229789402174,0.0439354053442029,0.2466663291075461,(0.4078006148338318+0.000588374852668494j),-48.833107,176.69357,-30.53471,27.13942,-11.3499,9.870313,1.7807019,6.8612113,-2.6188726,4.05677,-6.583981,0.6922361,-5.3432374,2.3909035,-0.9658425,4.4228606,1.1397537,5.3769855,-0.9739948,1.9385204,-4.0744276,3.1694212,-2.6793635,-2.0163283,-7.3700776,-6.484846,-1.2878367,4.7439156,-2.2987885,-0.85192657,1.6451335,2.830064,-3.9523304,1.9594101,2.039873,4.636337,2.5995398,1.5768815,-3.2526124,-1.9765781,74507-0-0-12.wav
0.54204375,0.55864424,0.27050298,5.9917283,0.15555479,1407.0513929176716,2313.1602706815715,18.407436796511057,0.08749541,2494.3563179347825,0.0237403759057971,0.2101347223597567,(0.410052627325058-0.021619705483317375j),-207.468,175.6493,-4.956582,47.286304,-17.864628,10.789531,-4.477303,-0.5706437,-0.67413545,0.9044842,4.2293525,1.8454677,-7.59173,-1.966749,-2.1787744,2.6555314,1.3804727,0.23617484,-4.251251,-2.346621,2.259692,-1.4164456,-1.0149308,-0.45895174,-3.7488034,3.6824563,-3.1822987,-1.9036055,-0.090887286,-2.7176352,2.3042223,-5.834839,-1.2158062,-5.194205,2.7560334,-3.361491,-0.97135645,-5.1544147,-4.6658354,-1.4961259,77751-4-6-0.wav
0.22941175,0.40085623,0.25815648,4.007135,0.12097336,3151.522942667452,4738.309815131582,19.659125166563676,0.0043909396,6598.210343070652,0.053696784420289856,0.2814806841561422,(0.40785321593284607+0.0007005433435551822j),-185.09464,139.45583,3.455727,-25.77408,-4.2032228,9.597453,8.362902,11.206482,10.439523,9.743906,-2.5097282,-0.50967544,-1.8975961,-8.984059,-10.501056,0.65315634,-5.0427856,-4.365338,-0.6173111,0.2369737,-5.4691186,-0.9159173,-3.7387362,-2.3740218,-3.555427,-0.9730935,-4.1121874,-0.8935207,-3.5043888,-0.88089645,-3.2129521,-4.221525,-5.5304303,-0.7765269,-6.06489,-4.3628035,-4.326182,-3.4862776,-6.116487,-1.8316021,159750-8-0-6.wav
0.44430155,0.6192756,0.28071,3.178404,0.13455562,2258.3177161159574,2677.371053492586,17.389175342228302,0.001833799,4183.620499320652,0.06326426630434782,0.26462329816270785,(0.46263203024864197-0.001478219055570662j),-127.632385,178.0863,-54.137608,25.958084,-0.038034987,7.76678,-5.1870236,13.927585,-21.684784,3.2977645,2.6052678,-3.5057123,-9.465243,2.445482,9.11284,-1.4940177,-2.3890417,-1.0242082,-0.52800107,-2.1701136,-6.82878,4.2384534,3.4119864,0.14423193,-3.8147054,-4.5387597,-1.8007162,-2.9562557,-4.1370897,-0.88455725,-3.224944,0.36909539,-2.5211208,-2.2139652,-0.36082274,-1.5618919,-2.9142408,-0.27988774,-2.294544,-0.23806576,172593-2-0-29.wav
0.61114466,0.6911109,0.28318337,3.3351963,0.19465756,3856.356965815653,2916.9794582086,14.164996328488888,0.01047724,6030.482761548913,0.1494338768115942,0.2821274316735845,(0.38820773363113403-5.533544754143804e-05j),-36.21432,102.86445,-98.16216,32.49442,-16.853563,-6.0592165,-7.2340245,7.170713,-2.319588,-2.5084293,-7.0157804,-2.752597,-0.019751994,3.198993,-5.1289206,-0.8014611,-6.9617243,-6.0227284,-1.9557875,1.9319732,-2.3585339,1.9890901,-8.125242,3.0453217,-1.9447078,4.416501,-1.0173637,5.7464156,-1.1689253,1.9187914,1.7568827,-0.23463172,0.8909698,-1.798661,4.605485,0.75438726,2.6053994,0.13558069,-1.9539354,-1.1425084,180126-4-4-2.wav
